forn	nv	1
vandrataður	l	1
stjórnarbarátta	nv	1
óvinsældir	nv	1
fúi	nk	1
gerspilt	nv	1
insta	nv	1
orðbrigði	nh	1
hepnaðist	nv	1
berhögg	nh	1
illræmdur	l	1
baneitraður	l	1
aðskotadýr	nh	1
vanþakklátur	l	1
einvaldsdrotn	nk	1
verzlunarnáð	nv	1
vináttuþel	nh	1
kjassmálgur	l	1
viðskiftalíf	nh	1
verzlunarsamkepni	nh	1
einvaldsdrota	nv	1
uppreisnarhugur	nk	1
viðskiftavina	nv	1
vöruslatti	nk	1
flæðisker	nh	1
viðskiftur	nk	1
vöruafgangur	nk	1
bygja	s	1
verzlunarleyfi	nh	1
fornkveðinn	l	1
verzlunarsaki	nk	1
skuldheimtumaður	nk	1
óvægni	nv	1
viðskiftafrelsi	nh	1
aðhald	nh	1
verzlunarhugsjón	nv	1
minkand	nh	1
laum	nh	1
rýrna	s	1
minkandi	nk	1
verzlunarsjúkleiki	nk	1
ársúttekt	nv	1
misjafnlega	a	1
lánþegi	nk	1
sjóveikur	l	1
stórbagi	nk	1
skift	nv	1
uppseldur	l	1
verzlaði	nk	1
farmrúm	nh	1
Jespersens-skipa	nv	1
einkaréttur	nk	1
einlægur	nk	1
samsæta	nv	1
örgeðja	l	1
stiltur	nk	1
framfaramál	nh	1
sumbl	nh	1
húsaskjól	nh	1
skira	s	1
vegsauki	nk	1
forsætistign	nv	1
framfarasamtaka	nv	1
seyðir	nk	1
staðgóður	l	1
heigull	nk	1
gróðavænlegur	l	1
ýms	nh	1
jafnoki	nk	1
blómaár	nh	1
Seljatunga	nv	1
minka	s	1
árangurslaus	nh	1
trúmikill	nk	1
verzlunareindrægnisandi	nk	1
drotnunargjörn	nk	1
einveldishug	nv	1
fullheimtufrek	nv	1
ýms	a	1
spilda	s	1
drengskaparmál	nh	1
viðskiftatrygð	nv	1
lagavernd	nv	1
verzlunaratviki	nk	1
hluttakandir	nk	1
unt	nh	1
skilvísi	nv	1
óskilsemi	nv	1
skakkafall	nh	1
metnaðartilfinning	nv	1
viðskiftasjálfstæði	nh	1
þrásinnis	a	1
skifta	nv	1
skuldaáþján	nv	1
arfgengur	l	1
æfilangur	l	1
trygð	nv	1
viðskifta	nv	1
viðskifta-vin	nv	1
skuldaverzlun	nv	1
drotna	nv	1
nauðungarviðskifti	nh	1
vansæmdarorð	nh	1
stórtjón	nh	1
verzlunarofríki	nh	1
jafnvíðtækur	l	1
greiðara	a	1
héraðsstórmenni	nh	1
bjargræðisvegur	nk	1
góðæri	nh	1
verzlunarhyggind	nv	1
viðskiftaþörf	nv	1
útfluttur	l	1
innfluttur	l	1
vörumagn	nh	1
leysinga-á	nv	1
hraðstígur	l	1
varanleik	nv	1
taglhnýtingur	nk	1
óma	nv	1
sveita	nv	1
taumfýsi	nh	1
auðvald	nh	1
kóngsvald	nh	1
þolanlegur	l	1
fjarskyldur	l	1
hnekkir	nk	1
verzlunarvald	nh	1
laun	nv	1
smáræði	nh	1
sýslumannsstaða	nv	1
einvalinn	l	1
verzlunarstjórastaða	nv	1
vandameiri	nh	1
verzlunarskóli	nk	1
kornungur	l	1
bændafólk	nh	1
óbilandi	l	1
jafnunga	nv	1
verzlunarskjal	nh	1
verðbréf	nh	1
vanst	x	1
taka	nv	1
móðurskaut	nh	1
viðskiftastraumur	nk	1
klafi	nk	1
verzlunarlöggjöf	nv	1
stórbreyting	nv	1
heila	nv	1
viðbragðsgjarnt	nh	1
samkepn	nh	1
löggjöf	nv	1
1854	t	1
Danahylli	nh	1
óbæn	nv	1
hvínandi	nk	1
skuldaól	nh	1
hnepa	s	1
skuldheimta	nv	1
vörulán	nh	1
bónþægni	nv	1
náðaryl	nh	1
verzlun	nh	1
blábernska	nv	1
sjálfsbjörg	nv	1
þýlyndi	nh	1
óheillaleifar	nv	1
mentunarsnauður	nk	1
arðvænlegur	l	1
guðsgjöf	nv	1
hjálenduhugsun	nv	1
heimkvæmt	l	1
verzlunarinn	l	1
sjálfur	nk	1
1788	t	1
Vogabúðakaupsta	nh	1
rammtjóðra	nh	1
umhyggjusemi	nv	1
landsföðurlegur	l	1
menningarástand	nh	1
næturrjátli	nv	1
slysinn	l	1
ljósþörf	nv	1
skygði	nh	1
hjartamyndaður	l	1
ljósglæta	nv	1
svefnsamur	l	1
miðdegisblundur	nk	1
kunnugur	nk	1
ilt	nh	1
vanvirðublettur	nk	1
afbrotamaður	nk	1
brennimerktur	l	1
síztur	l	1
hlutskifti	nk	1
háðglósa	nv	1
vantraust	nh	1
sárlanga	s	1
ábætir	nk	1
gletnislega	a	1
dragninda	s	1
galgopi	nk	1
einfeldnislegur	nk	1
varaþykkur	l	1
ótvírætt	a	1
karltetur	nh	1
orðinn	s	1
ofurblíðlega	a	1
hljóðskraf	nh	1
verzlunarbók	nh	1
tilhlökkun	nv	1
borina	s	1
hlyntur	nk	1
trúmenska	nv	1
Ánægjubros	nk	1
kjallarakampur	nk	1
trygur	l	1
mannsöfnuður	nk	1
dyraumbúnaður	nk	1
vörutunnur	nk	1
vörukassi	nk	1
rekald	nh	1
drenghnokki	nk	1
hýrga	s	1
O-já	a	1
torgleymdur	l	1
ófrómleik	nv	1
hængur	nk	1
vinnugefinn	l	1
sívinnandi	l	1
Bælis-Einar	nv	1
kendur	nh	1
túnjaðar	nk	1
Kot	nh	1
daglaunavinna	nv	1
sveitarstyrkur	nk	1
þurrabúð	nv	1
stimping	nv	1
buxnahald	nh	1
spennuslitur	nh	1
vesta	s	1
gauðrifinn	l	1
skyrtugarmur	nk	1
þaulvanur	l	1
kraftalítill	l	1
baunasekkur	nk	1
treyjuermi	nv	1
rennvotur	l	1
mjölug	nh	1
þreytulega	a	1
greikka	s	1
kraftlítill	l	1
ennbá	nv	1
matbaun	nv	1
hálftunnusekkur	nk	1
skelt	x	1
mæðilegur	l	1
öryggispípa	nv	1
gufuslitringur	nk	1
ofurlítill	nk	1
eimflauta	nv	1
lognölduleiðing	nv	1
letilega	a	1
járnskrokkur	nk	1
dúnalogn	nh	1
gauragangur	nk	1
vörubátur	nk	1
glaðværðarbragur	nk	1
stritvinna	nv	1
seiglast	s	1
gugnöð	nv	1
kaupstaðarvinna	nv	1
smeykur	l	1
rosti	nk	1
durgur	nk	1
slóðaskapur	nk	1
seinlæti	nh	1
úthúða	s	1
stjórnpallur	nk	1
gestgjafi	nk	1
skapvondur	l	1
hóflaus	l	1
vörusekkja	nv	1
hvíldarlaust	a	1
hesputré	nh	1
marra	s	1
vinda	nv	1
harðahlaup	nh	1
handbörur	nv	1
kornvörusekkur	nk	1
skoppa	s	1
tunnur	nk	1
stur	nk	1
ögrandi	a	1
aflæð	nv	1
mannskraftur	nk	1
suða	nv	1
samfeldur	l	1
stórbátur	nk	1
ofboðsflýti	nh	1
strandferðaskip	nh	1
gufuskipakomur	nk	1
liðléttingur	nk	1
vinnul	nh	1
skemmuþekja	nv	1
vetlingur	nk	1
Kaupfélags	nv	1
útflúra	s	1
broslega	a	1
hégómaskapur	nk	1
framhleypni	nv	1
skammsýni	nv	1
þekkingarskortur	nk	1
sómamennska	nv	1
sanníslenzkur	l	1
minta	nv	1
innviðir	nk	1
lyndiseinkenni	nh	1
orðheppinn	l	1
ámátlega	a	1
burst	nh	1
útflúraður	l	1
rekatré	nh	1
máttarviður	nk	1
rammbygð	nh	1
bæjarhús	nh	1
gluggaumgerð	nv	1
tjarga	s	1
íslenzkari	nk	1
heimsýn	nv	1
varpi	nk	1
svipfríður	l	1
rammíslenzkur	l	1
aðbúð	nv	1
fósturbarn	nh	1
bræðraverzlun	nv	1
kjöltubarn	nh	1
spádómsandi	nk	1
hliðhala	s	1
ljósmálaður	l	1
feiknastór	l	1
aflfjöður	nv	1
good-templarahús	nh	1
fundahús	nh	1
barnaskólaþörf	nv	1
hreppsbúi	nk	1
barnaskólahús	nh	1
ofurlitla	nv	1
kirkjuleysi	nh	1
rígur	nk	1
sveitafólk	nh	1
kaupstaðarbú	nh	1
daglaunamaður	nk	1
refta	s	1
torfþekja	nv	1
gluggabora	nv	1
vindblásinn	l	1
stinnings-hafræna	nv	1
opna	nv	1
sjógangur	nk	1
fullsmíða	s	1
Mannvirki	nh	1
timburbryggja	nv	1
vængjahleri	nk	1
Útgarða-Loki	nk	1
Þórr	nk	1
bygt	e	1
steinlímdur	l	1
grátt	a	1
nýbygur	l	1
yzt	a	1
þurrabúðarmaður	nk	1
allsnotur	l	1
óreglulega	a	1
o.fl.	a	1
fjárrétt	nv	1
kjötgálgi	nk	1
slátrunarvöllur	nk	1
fiskreitur	nk	1
verzlunarrekstur	nk	1
húsaþyrping	nv	1
ólíkt	a	1
skamtva	s	1
íbúðarhús	nh	1
grænmálaður	l	1
grámálað	nh	1
stæðilegur	l	1
bygtur	nk	1
missig	nh	1
skakt	nh	1
fornlegur	l	1
fánastöng	nv	1
einlyftur	l	1
verzlunarhús	nh	1
ósnortinn	l	1
sandskriða	nv	1
sendinn	l	1
melholt	nh	1
þarabrúka	nv	1
tilsýndar	a	1
ljósgrár	l	1
malarfjara	nv	1
vætla	s	1
jarðvatn	nh	1
vott	nk	1
Bás	nk	1
sjávarhamar	nk	1
óbygja	s	1
lausbeizluð	nv	1
viðfeldur	nk	1
afkriki	nk	1
blátær	l	1
fjöruhnöllungur	nk	1
gljúfrakreppa	nv	1
ofurlítil	nv	1
sauðland	nh	1
tilsýnd	nv	1
strjáll	l	1
dæld	nv	1
leirrunninn	l	1
melkollur	nk	1
smáhækka	s	1
hálendur	l	1
staðanafn	nh	1
vogabúð	nv	1
smáfjörður	nk	1
kriki	nk	1
sjói	nk	1
klettarif	nh	1
klettóttur	l	1
fjöruborð	nh	1
akkerisbotn	nk	1
hafsjó	nh	1
dágóður	l	1
landnámstíð	nv	1
skipalægi	nk	1
vilztur	l	1
nærgætinn	l	1
verzlunarstaður	nk	1
lagamál	nh	1
rangnefni	nh	1
kaupstaðarlíf	nh	1
spyr	nh	1
hálfháttur	nk	1
kreptur	l	1
járnharður	l	1
steinhissa	l	1
vikur	nk	1
meinfyndinn	l	1
meinfýsisglott	nh	1
ferðasn	nh	1
lézt	s	1
hreyting	nv	1
ympra	s	1
tugja	s	1
minsta	f	1
gullhamar	nk	1
leituða	s	1
vindlakassi	nk	1
bygt	nh	1
geymsluhúsbákn	nh	1
hepni	nh	1
verðskrá	nv	1
vöruverð	nh	1
minstua	s	1
verzlunarsök	nv	1
hálfhissa	l	1
160	t	1
Sei-sei	nh	1
rauðblár	l	1
þekur	l	1
kuldabros	nh	1
minsta	a	1
öskuvondur	l	1
gjálfur	nh	1
skemtun	nv	1
tómlegur	l	1
íbygnisglottur	nk	1
góðment	nh	1
Fáment	e	1
karlfjandi	nk	1
lampaglasarúst	nv	1
nenta	s	1
ábyrgðarbréf	nh	1
krakka	s	1
avo	e	1
hrærandi	l	1
drýgindabros	nh	1
keskinn	l	1
vínþefur	nk	1
spéhræddur	l	1
hárkragi	nk	1
fyndni	nv	1
höfuðlýti	nh	1
mist	nv	1
beykir	nk	1
sýslunefndarmaður	nk	1
póstafgreiðslumaður	nk	1
aðalmaður	nk	1
sjálfseignarbóndi	nk	1
gagnsemi	nv	1
hálfgagnsær	l	1
gullspangaglerauga	nv	1
andlitsæð	nv	1
hversdagsskap	nh	1
hugarástand	nh	1
geðbrigði	nh	1
svipbreyting	nv	1
neðanverður	l	1
augnatóft	nv	1
hvast	x	1
innarlega	a	1
hýjungur	nk	1
hæruskotinn	l	1
skarpleitur	l	1
rella	nv	1
endemis	nk	1
djöfullega	a	1
hálfopinn	l	1
tusk	nh	1
búðarsvein	nv	1
Bjóst	s	1
svifting	nv	1
undirtak	nh	1
geispi	nk	1
slánuðust	nv	1
skrifstofuhurð	nv	1
augnabending	nv	1
slæpast	s	1
vilta	s	1
sárbölva	s	1
litarefni	nh	1
sundurvigt	nh	1
nentur	l	1
slæpingur	nk	1
þeim	c	1
litugur	l	1
smábréf	nh	1
hellulitur	nk	1
kúlda	s	1
steingervings-kaupstaðarkyrð	nv	1
torfkot	nh	1
skólpfata	nv	1
lífgandi	l	1
rot	nh	1
hræða	nv	1
eimpípa	nv	1
járnkeðja	nv	1
blíðviðri	nh	1
dæmalaus	l	1
viðskiftamenn	nv	1
verzlunarmenn	nv	1
geðvondur	l	1
skiftis	e	1
karlhróf	nh	1
værugjarn	l	1
Efterfölger	e	1
o-jæja	nv	1
vinarkoss	nk	1
hjartaþel	nh	1
súkkulaði	nh	1
baðmull	nv	1
búrkista	nv	1
hitun	nv	1
dreyrroðna	s	1
logheitur	l	1
leiftrandi	a	1
sorgarperla	nv	1
vinartár	nh	1
sælt	nh	1
grátgjarn	l	1
alfrjáls	l	1
saknaðartár	nh	1
allrahörmulegasta	nv	1
bágt	nh	1
léreftsböggli	nh	1
kornpoki	nk	1
flagari	nk	1
tilhjálp	nv	1
eldbað	nh	1
harmsfullur	l	1
taumhald	nh	1
teinnur	nk	1
Skjóni	nk	1
kemurða	nv	1
norða	nv	1
munaðaraugur	nk	1
Fosstún	nh	1
Neðra	nv	1
fastatak	nh	1
angurblíður	l	1
svefnlegur	l	1
ös	nv	1
verðlag	nh	1
heimfús	l	1
brúnagola	nv	1
lestaferð	nv	1
suðureft	nv	1
klakkur	nk	1
hálf-þrítugur	nk	1
Hæring	e	1
Þessa	x	1
óklyfjöð	nv	1
sopadrjúgur	l	1
lausara	a	1
glaðvakna	s	1
steinfast	x	1
smákyrrðist	nv	1
hjónaskilnaður	nk	1
ástasamband	nh	1
hvumleiður	l	1
munarvær	l	1
óró	nv	1
vatnsmóða	nv	1
silfurgrár	l	1
rauðgullinn	l	1
dyna	s	1
samlitur	l	1
vetrarhrak	nh	1
rauðvíðisrunni	nk	1
gestakoma	nv	1
örsnöggur	l	1
grátittlingur	nk	1
mjóróma	l	1
stelkur	nk	1
beislisjárni	nk	1
súgandi	nk	1
vængjaþytur	nk	1
oddfylking	nv	1
Veiðivatn	nk	1
svanahópur	nk	1
vínsvefn	nv	1
þægilega	a	1
all-kát	nh	1
hestavísa	nv	1
ástarleiðsla	nv	1
sporviljugur	l	1
lággengur	l	1
lippaði	nk	1
brúnskjóni	nk	1
jafnhliða	a	1
heillaður	l	1
gáskafullur	l	1
fótslyngur	nk	1
léttfættur	l	1
nætursvali	nk	1
tyggjandur	nk	1
götubakki	nk	1
töðutoppur	nk	1
lognalda	nv	1
geislarós	nv	1
töfrablæja	nv	1
silfra	s	1
rekkjuljóð	nh	1
spói	nk	1
Geimundur	nk	1
hestfær	l	1
depra	s	1
romm	nh	1
upplátningur	nk	1
rommflaska	nv	1
Áfangatorfa	nv	1
fosshjón	nh	1
O-nei	nh	1
blóðund	nv	1
blóðstykki	nh	1
hlaupa-sprettur	nk	1
Rakki	nk	1
sinnaskipti	nh	1
Breiðárdal	nv	1
Roðbert	e	1
Grundarbörn	nv	1
afrétt	nh	1
lambahópur	nk	1
mjallfildur	l	1
kláðasauður	nk	1
flekkóttur	l	1
taumleysi	nh	1
Andersens	e	1
Börneven	e	1
Hjörts	e	1
ókurteis	l	1
skryppa	s	1
málreitinn	l	1
gangléttur	l	1
messufólk	nh	1
hallandi	nk	1
lánlaus	l	1
upphafsmaður	nk	1
argvítugur	l	1
titraði	nk	1
mannorðsdauði	nk	1
stjórnleysi	nh	1
eitt	f	1
þurrlegur	l	1
fékkstur	l	1
dansfífl	nh	1
makalaus	l	1
dagrenning	nv	1
tralli	nk	1
gríðarhart	nk	1
Geirmundi	nk	1
veltiþing	nh	1
höfuðkvöl	nv	1
velgjulegur	l	1
rammt	a	1
ögra	s	1
krauma	s	1
svefnþungi	nk	1
flökurt	l	1
gapalegur	l	1
ítarlegur	l	1
ólánsamur	l	1
smádrepa	s	1
Sitt	e	1
sárhryggur	l	1
djarfmannlegur	l	1
Ósvífursdóttir	nv	1
heimsku-hopp	nh	1
fataskipti	nh	1
fjármennska	nv	1
taktlaust	a	1
skellihlæja	s	1
nýjabrum	nh	1
útsaumur	nk	1
fatasaumur	nk	1
hjartveiki	nv	1
Grundar-vera	nv	1
fjárgeymsla	nv	1
manntak	nh	1
fjörmikill	l	1
Efra-Fosspiltur	nk	1
ginnandi	l	1
falspeningur	nk	1
forátta	nv	1
blábrún	nv	1
hengihamar	nk	1
Aðal-regla	nv	1
skyndiskepna	nv	1
yfirgæfa	s	1
velsæmisregla	nv	1
Logi	nk	1
dagsannur	l	1
stór-reiðst	nx	1
blindfullur	l	1
meðalhóf	nh	1
lífsfögnuður	nk	1
lagsæll	l	1
þrásækinn	l	1
vinnuleysi	nh	1
innanstokks	a	1
erfðaauður	nk	1
smávinna	nv	1
andurorða	nv	1
smágjöf	nv	1
hálf-tortryggur	nk	1
góðgerð	nv	1
smábrekka	nv	1
smáhalli	nk	1
pílubogi	nk	1
messuferð	nv	1
stund	a	1
hjartnæmur	l	1
óþolanlega	a	1
afturteki	nv	1
tungsljós	nh	1
gjálfra	s	1
hniga	s	1
æðasláttur	nk	1
ölduóður	nk	1
tunglskin	nh	1
yfirskyggja	s	1
austurhlíð	nv	1
ísskör	nv	1
gjálpa	s	1
öldublæni	nh	1
smástjarna	nv	1
leikandi	l	1
breiðfellda	nv	1
straumvakinn	l	1
suð-austur	nh	1
straumfastur	l	1
gullinstjarna	nv	1
hjarnfönn	nv	1
dalfjall	nh	1
Breiðárdalur	nk	1
Fosshnjúkur	nk	1
hnjúkur	nk	1
norð-vestar	l	1
daldrag	nh	1
harðvellis-grund	nv	1
grjóteyri	nv	1
Teigseyra	nv	1
máske	s	1
hjónasvipur	nk	1
dash	x	1
Gamla-stekk	nx	1
Breiðárdal	nx	1
sunnanblær	nk	1
slæða	nv	1
margskonartala	nv	1
vekjandi	l	1
hegningarræða	nv	1
Barakiason	nk	1
samlyndi	nh	1
stór-hátíð	nv	1
hnippa	s	1
Bjössi	nk	1
gúll	nk	1
sóló	nh	1
axarskaft	nh	1
spilahalli	nk	1
óþroskaður	l	1
smágjörvara	nv	1
unglingslegri	nk	1
augnbragð	nh	1
samrómi	nk	1
Jósteinsdóttir	nv	1
Jósteinsson	nk	1
Fossa	nv	1
fylgdarsveinn	nk	1
tíðförull	l	1
hvítfölur	l	1
litverpur	l	1
hálfgramur	l	1
Hálf-slemm	nh	1
laufspil	nh	1
Grand	nx	1
kappgjarn	l	1
Vist	x	1
Svarta-Pétur	nk	1
Blind-trú	nk	1
dálæti	nh	1
Efstuhúsi	nk	1
stundarfró	nv	1
dauðskotinn	l	1
löðurmennska	nv	1
gungulegur	l	1
brjóta	nv	1
dúr	nk	1
fyrramál	nh	1
kvennasiður	nk	1
motur	nk	1
glopra	s	1
Hrefna	nv	1
Laugamaður	nk	1
dreita	s	1
vígamannlegur	nk	1
skammarvíg	nh	1
jafnsatt	nh	1
þumalfingur	nk	1
bermæli	nh	1
Hafratind	nv	1
fagrasti	nk	1
hárfléttur	nk	1
hárflétta	nv	1
kvöldvaka	nv	1
breytingalít	nh	1
kappsmál	nh	1
kölduslátt	nv	1
svífandi	l	1
titrandi	nk	1
Drangey	nv	1
Skjálgsson	nk	1
hamhleypa	nv	1
Hjálmar	nk	1
geðlegir	x	1
Bósi	nk	1
Sigurgarður	nk	1
Nikanor	nk	1
sögulestur	nk	1
Stórólfsson	nk	1
Húnvara	nv	1
Íslendingasaga	nv	1
riddarasaga	nv	1
kvæðamaður	nk	1
heimilisgleði	nv	1
fjölskipnari	nk	1
ýtir	nk	1
yngja	s	1
réttmæti	nh	1
orðmargur	l	1
meykerling	nv	1
piparsveinn	nk	1
æskuórar	nk	1
óstrangari	l	1
auðkenni	nh	1
staðlítill	l	1
skyldurækinn	l	1
ráðsvinnur	l	1
dalbúi	nk	1
aðalkirkja	nv	1
Glæsivellir	nk	1
suddi	nk	1
landsvifur	nk	1
smámola	s	1
rammefldur	l	1
einstaka	nv	1
hvítfreyddur	l	1
ísjaki	nk	1
hláka	nv	1
vatnsmegin	nh	1
þverbrattur	l	1
Fossbæi	nv	1
kaffidrykkja	nv	1
annríkisdagur	nk	1
steikjandi	l	1
tingrár	l	1
smáeygur	l	1
mósvartur	l	1
yfirlitsdökkur	l	1
limalangur	l	1
höfuðsmiður	nk	1
undra	nk	1
skírnarhár	nh	1
fífilkollur	nk	1
hý	nh	1
skapsmunalega	nk	1
gráeygur	l	1
ljóslitaður	l	1
þykkhærður	l	1
ljósjarpur	l	1
vöðvastæltur	l	1
sveifla	nv	1
silkimjúkur	l	1
dúnléttur	l	1
sléttleitur	l	1
kringluleit	l	1
flétta	nv	1
sjálegur	l	1
piltun	nv	1
vinnufrekja	nv	1
miðaftans-ske	nh	1
monta	s	1
glettnislega	a	1
tvímenna	s	1
Skógarhlíð	nv	1
skemmtiferð	nv	1
skemmtur	l	1
daufgerður	l	1
smáskríktur	nk	1
yfrum	a	1
baggagat	nh	1
kaffiáhald	nh	1
hlöðudyr	nv	1
eldhússtarf	nh	1
vætutíð	nv	1
lambhúsahlaða	nv	1
miðdegismatur	nk	1
rösklega	a	1
mætavel	a	1
rifgarður	nk	1
rismál	nh	1
óverkdrjúgt	nk	1
Brandi	nk	1
mánudagskvöld	nh	1
flæsa	nv	1
mannráð	nh	1
óþurra	nv	1
jafnlítill	l	1
elja	s	1
samtalslok	nh	1
pukurskaup	nh	1
snuður	nh	1
saumnálarvirði	nh	1
hnýsast	s	1
tóbakskaupur	nk	1
brennivínskaup	nh	1
fjasa	s	1
nirfilsháttur	nk	1
smámunir	nk	1
skapléttir	nk	1
staðré	nh	1
grunnhygginn	l	1
rustalegur	l	1
lang-vænst	nv	1
gæfulaus	l	1
kjara-kaup	nh	1
Seld	e	1
kefja	s	1
viðgangsmeiri	nh	1
þroskalítill	l	1
durgslegur	l	1
klæddist	nv	1
eljandi	nk	1
tilfinninganæmur	l	1
orðhagur	l	1
klaufalega	a	1
hrottalegur	l	1
lítilmannlegur	l	1
bakferli	nh	1
aulalegur	l	1
karl-auli	nk	1
sár-reið	nh	1
skaprótt	nv	1
sístarfandi	l	1
makalaust	nv	1
særandi	nk	1
húski	nk	1
svíðingur	nk	1
neyðarlega	a	1
búþroski	nk	1
rakalaus	l	1
gegndarleysi	nh	1
sóun	nv	1
skýluklútur	nk	1
vorull	nv	1
brjóstvasi	nk	1
bréfaveski	nh	1
búrhurð	nv	1
búrsborð	nh	1
vöruferð	nv	1
flækingur	nk	1
rekistefna	nv	1
ullarhár	nh	1
karlhólkur	nk	1
raddmjúkur	nk	1
snuða	s	1
smjörböggull	nk	1
G.S.	a	1
pinklast	x	1
mjósleginn	l	1
lambskinnsbelgur	nk	1
eltana	s	1
tinda	s	1
efnakonun	nv	1
skrautvíma	nv	1
ónógur	l	1
ósnotur	l	1
skrautgjarn	l	1
hóglífur	l	1
þrár	l	1
æskugleði	nv	1
kaffiveiting	nv	1
kramvörukaup	nh	1
ráðgjarn	l	1
heimilisstarf	nh	1
þverraði	x	1
slitlegur	l	1
fjármannsefni	nh	1
frískleiki	nk	1
bráðþroska	l	1
nægjusamur	l	1
síeljandi	nk	1
Neðra-Fossbóndi	nk	1
Teigi	nk	1
smábandsára	nv	1
hjáleigusvipur	nk	1
hjáleiga	nv	1
árafjöldi	nk	1
Neðri-Foss	nk	1
búnast	s	1
Efstahús	nh	1
hrossrifsbogi	nk	1
Neðstahúshlaða	nv	1
Fossbæja	nv	1
viðskipta-bauk	nh	1
meinleysismaður	nk	1
bóngóður	l	1
grannvitur	l	1
nærsveit	nv	1
innsveitis	a	1
aðdráttarferð	nv	1
vöruskipti	nh	1
kaffikaup	nh	1
smátækur	l	1
vantaða	s	1
samtaka	l	1
sjónhagur	l	1
óstjórnlega	a	1
dafna	s	1
byrsæll	l	1
óeðlilega	a	1
verksvið	nh	1
getspakur	l	1
rýninn	l	1
sveitabær	nk	1
örgerður	l	1
andsælis	a	1
bjástra	s	1
arðvarastur	nk	1
holdvandur	l	1
hora	s	1
tökufé	nh	1
kyrkingslegur	l	1
meinlega	a	1
óbragðlegur	l	1
sauðgróður	nk	1
slóra	s	1
ónot	nh	1
þéttlega	a	1
bleytuhríð	nv	1
útsynningsveður	nh	1
útbeitarbæ	nh	1
sauðsnöp	nv	1
hlákubloti	nk	1
fullharður	l	1
einmánuður	nk	1
mið-góa	nv	1
óviðfelldinn	l	1
tíðarfar	nh	1
góulok	nh	1
hey	nv	1
mið-þorri	nk	1
sólstöður	nv	1
jarðbann	nh	1
fannkomur	nk	1
harðindalega	a	1
erfðajörð	nv	1
uppalinn	l	1
metfé-skepna	nv	1
gæla	nv	1
útistarf	nh	1
hugardraumur	nk	1
hringlandi	l	1
Vindás	nk	1
ósjálfstæður	l	1
Fossbú	nh	1
hitakast	nh	1
óþroska	l	1
hálfskapaður	l	1
ástleysi	nh	1
heilbrigði	nv	1
rúmfastur	l	1
Efra-Fosshjónn	nk	1
vínandi	nk	1
gagnger	l	1
utanbæi	nk	1
óyndislegur	l	1
nöturlegur	l	1
árshringur	nk	1
sveitarfélag	nh	1
járnhels	nk	1
hrun	nh	1
efnaleysi	nh	1
fölvi	nk	1
vonarbjarmi	nk	1
Skarðsbarn	nh	1
ómagamaður	nk	1
búsdrýgindi	nk	1
fátækt	l	1
gleðidrukkinn	l	1
hamingjuhjól	nh	1
erfðafé	nh	1
öfundarauga	nh	1
húsaður	l	1
sjálfsprófunarstund	nv	1
sálaránægja	nv	1
afskammtaður	l	1
prestskona	nv	1
búskaparumhyggja	nv	1
ástartryggð	nv	1
yndishýr	l	1
guðræknishugleiðingur	nk	1
syndastraumur	nk	1
uppreistarandi	nk	1
vortilfinning	nv	1
lofgerð	nv	1
heillandi	l	1
töfrandi	l	1
uppreistarþjóstur	nk	1
sjálfbjarga	nv	1
æsingr	nk	1
réttlætistilfinning	nv	1
prestskosningarmál	nh	1
heimsbarn	nh	1
trúarlaus	l	1
trúarlitla	nv	1
æðisfát	nh	1
toddý	nv	1
dagverð	nh	1
sleikjurómur	nk	1
jórtur	nh	1
jórtra	s	1
vordraumur	nk	1
straumiða	nv	1
bugða	nv	1
yndisfegurð	nv	1
hægt-hægt-hægt	nh	1
hægt-hægt-hægtur	nk	1
andrúm	nh	1
lífsrúm	nh	1
lífsþreyta	nv	1
lífselskan	l	1
úði	nk	1
löðurstraumur	nk	1
kolgrænn	l	1
perlulöður	nh	1
lafmóður	l	1
mása	s	1
Grundardalur	nk	1
karltötur	nh	1
þverstrimla	nv	1
þverstrimill	nk	1
kýs	s	1
tölustafur	nk	1
Ingvari	nk	1
útskrifaður	l	1
bláa	nv	1
töludægrastytting	nv	1
krossstrik	nh	1
dálkur	nk	1
smáleturslína	nv	1
aflangur	l	1
kosningardagi	nk	1
prestsstarf	nh	1
prófastsstarfur	nk	1
nágrannaprestur	nk	1
prófastsöldung	nv	1
háttvirta	nv	1
1887	t	1
26.	t	1
bréfsefni	nh	1
hrjóstugur	l	1
ættjörð	nv	1
veldissproti	nk	1
mægður	l	1
skyldleiki	nk	1
maklegheitur	nk	1
óbundinn	l	1
ástarregill	nk	1
óhemjuskapur	nk	1
ástaróskap	nh	1
gleðjandi	nk	1
hlýjandi	nk	1
friðarylur	nk	1
algleymisæði	nv	1
trylling	nv	1
illgirnislegur	l	1
ósannindaflækja	nv	1
sálusorgaravegur	nk	1
prestaöldungur	nk	1
múta	nv	1
landsnytjar	nv	1
laglega	a	1
Staðará	nv	1
hógværlega	a	1
sálusorg	nv	1
elskumerki	nh	1
fordómalaus	l	1
heimsskaut	nh	1
frelsaða	s	1
töframagn	nh	1
lífslukka	nv	1
Staðarbrauður	nk	1
skylduræktartilfinning	nv	1
fjölkvænisandi	nk	1
sorgarsvipur	nk	1
ánægjuhlý	nv	1
eldfjörugur	l	1
ánægjubros	nh	1
ánægjuhýr	nv	1
hæna	nv	1
